brand_id,brand_name,product_name,campaign_name,campaign_phase
488,Samsung,Neo QLED TV,ValentinesDeals,Post-Launch
489,Apple,Apple Watch,BlackFriday,Launch
490,Toyota,Tundra,ValentinesDeals,Launch
491,Toyota,Corolla,NextGeneration,Launch
492,Coca-Cola,Diet Coke,PowerRelease,Launch
493,Pepsi,Pepsi Wild Cherry,ReferralBonus,Launch
494,Samsung,Galaxy Buds,NextGeneration,Post-Launch
495,Nike,FlyKnit,LoyaltyRewards,Launch
496,Nike,FlyKnit,CyberMonday,Launch
497,Coca-Cola,Coca-Cola Cherry,WinterWonders,Pre-Launch
498,Pepsi,Pepsi Lime,LaunchWave,Launch
499,Microsoft,Xbox Series X,SummerSale,Post-Launch
500,Coca-Cola,Sprite,LocalTouchpoints,Launch
501,Adidas,Predator,BlackFriday,Post-Launch
502,Google,Chromebook,CyberMonday,Post-Launch
503,Adidas,NMD,SustainableFuture,Launch
504,Microsoft,Surface Duo,InnovationX,Launch
505,Apple,Mac Mini,EarthDay,Post-Launch
506,Microsoft,Surface Pro,EarthDay,Post-Launch
507,Toyota,Prius,NextGeneration,Launch
508,Google,Nest Thermostat,EarthDay,Pre-Launch
509,Pepsi,Crystal Pepsi,FallCollection,Launch
510,Samsung,Galaxy Buds,WinterWonders,Launch
511,Nike,Zoom Pegasus,SustainableFuture,Launch
512,Nike,Air Force 1,CustomerFirst,Launch
513,Google,Pixel Tablet,ReferralBonus,Post-Launch
514,Apple,Mac Mini,FallCollection,Post-Launch
515,Adidas,Gazelle,BlackFriday,Post-Launch
516,Google,Pixel 8,LoyaltyRewards,Launch
517,Adidas,Predator,NewYearNewYou,Post-Launch
518,Apple,iPhone 15,ValentinesDeals,Pre-Launch
519,Nike,Zoom Pegasus,LaunchWave,Pre-Launch
520,Toyota,Highlander,LoyaltyRewards,Post-Launch
521,Samsung,Galaxy Tab,LoyaltyRewards,Pre-Launch
522,Toyota,Corolla,GlobalCampaign,Launch
523,Samsung,Galaxy S25,CyberMonday,Launch
524,Nike,Air Force 1,CustomerFirst,Post-Launch
525,Pepsi,Pepsi Lime,SummerSale,Post-Launch
526,Pepsi,Crystal Pepsi,DigitalTransformation,Launch
527,Nike,Air Force 1,InnovationX,Post-Launch
528,Coca-Cola,Coca-Cola Vanilla,SummerDreams,Launch
529,Nike,Air Max,CyberMonday,Post-Launch
530,Toyota,Highlander,EarthDay,Post-Launch
531,Samsung,Neo QLED TV,DigitalTransformation,Post-Launch
532,Google,Pixel Tablet,SpringBlast2025,Pre-Launch
533,Coca-Cola,Coca-Cola Vanilla,ReferralBonus,Post-Launch
534,Google,Nest Thermostat,CustomerFirst,Pre-Launch
535,Pepsi,Pepsi Zero Sugar,PowerRelease,Pre-Launch
536,Pepsi,Pepsi Max,ValentinesDeals,Launch
537,Adidas,Superstar,LoyaltyRewards,Pre-Launch
538,Toyota,Tundra,ValentinesDeals,Pre-Launch
539,Microsoft,Surface Duo,ValentinesDeals,Launch
540,Google,Nest Hub,SummerDreams,Post-Launch
541,Adidas,Yeezy,SpringBlast2025,Post-Launch
542,Nike,Air Max,SummerSale,Post-Launch
543,Nike,Air Max,BlackFriday,Pre-Launch
544,Amazon,Kindle,PowerRelease,Pre-Launch
545,Microsoft,Surface Laptop,GlobalCampaign,Launch
546,Toyota,Sienna,NextGeneration,Pre-Launch
547,Google,Nest Hub,HolidaySpecial,Pre-Launch
548,Pepsi,Pepsi Lime,CustomerFirst,Pre-Launch
549,Toyota,Tundra,FallCollection,Post-Launch
550,Toyota,Camry,LaunchWave,Launch
551,Nike,FlyKnit,BlackFriday,Pre-Launch
552,Google,Pixel Watch,EarthDay,Pre-Launch
553,Toyota,Corolla,CyberMonday,Launch
554,Apple,iPad Air,BlackFriday,Post-Launch
555,Apple,AirPods Pro,LoyaltyRewards,Launch
556,Pepsi,Pepsi Zero Sugar,ValentinesDeals,Post-Launch
557,Pepsi,Pepsi Wild Cherry,LaunchWave,Post-Launch
558,Toyota,Tacoma,GlobalCampaign,Post-Launch
559,Coca-Cola,Diet Coke,FallCollection,Pre-Launch
560,Adidas,Gazelle,CyberMonday,Post-Launch
561,Apple,MacBook Pro,SustainableFuture,Launch
562,Samsung,Galaxy Buds,InnovationX,Launch
563,Google,Pixel 8,SustainableFuture,Post-Launch
564,Samsung,Neo QLED TV,LocalTouchpoints,Launch
565,Apple,MacBook Pro,SummerDreams,Pre-Launch
566,Toyota,Prius,HolidaySpecial,Post-Launch
567,Toyota,Highlander,InnovationX,Post-Launch
568,Apple,iPhone 15,LoyaltyRewards,Post-Launch
569,Adidas,Yeezy,ValentinesDeals,Launch
570,Google,Pixel Tablet,SustainableFuture,Post-Launch
571,Apple,AirPods Pro,DigitalTransformation,Pre-Launch
572,Coca-Cola,Coca-Cola Cherry,PowerRelease,Post-Launch
573,Coca-Cola,Diet Coke,InnovationX,Post-Launch
574,Apple,MacBook Pro,SummerSale,Post-Launch
575,Apple,AirPods Pro,NewYearNewYou,Launch
576,Google,Pixel Watch,ValentinesDeals,Launch
577,Toyota,Highlander,SustainableFuture,Post-Launch
578,Coca-Cola,Fanta,LoyaltyRewards,Post-Launch
579,Amazon,Eero WiFi,LoyaltyRewards,Post-Launch
580,Microsoft,Surface Go,FallCollection,Launch
581,Samsung,Galaxy Tab,LaunchWave,Pre-Launch
582,Pepsi,Pepsi Zero Sugar,BackToSchool,Pre-Launch
583,Adidas,Yeezy,BackToSchool,Launch
584,Samsung,Galaxy Buds,SustainableFuture,Launch
585,Microsoft,Surface Duo,SummerDreams,Post-Launch
586,Coca-Cola,Coca-Cola Vanilla,GlobalCampaign,Pre-Launch
587,Pepsi,Pepsi Zero Sugar,LocalTouchpoints,Launch
588,Google,Pixel Buds,WinterWonders,Launch
589,Coca-Cola,Coca-Cola Vanilla,NextGeneration,Pre-Launch
590,Adidas,Superstar,WinterWonders,Pre-Launch
591,Coca-Cola,Sprite,LoyaltyRewards,Pre-Launch
592,Toyota,Tacoma,HolidaySpecial,Post-Launch
593,Google,Pixel Watch,FallCollection,Post-Launch
594,Pepsi,Pepsi Wild Cherry,SummerDreams,Pre-Launch
595,Nike,Air Force 1,BlackFriday,Launch
596,Amazon,Echo Dot,HolidaySpecial,Pre-Launch
597,Google,Nest Hub,NewYearNewYou,Pre-Launch
598,Amazon,Echo Dot,NewYearNewYou,Launch
599,Nike,Air Jordan,PowerRelease,Launch
600,Adidas,NMD,SpringBlast2025,Pre-Launch
601,Microsoft,Surface Pro,GlobalCampaign,Launch
602,Google,Pixel Watch,SustainableFuture,Pre-Launch
603,Microsoft,Surface Laptop,InnovationX,Post-Launch
604,Nike,React,BackToSchool,Launch
605,Toyota,Tacoma,EarthDay,Post-Launch
606,Adidas,Ultraboost,HolidaySpecial,Post-Launch
607,Toyota,Tacoma,NewYearNewYou,Post-Launch
608,Samsung,Galaxy Z Fold,HolidaySpecial,Launch
609,Coca-Cola,Coke Zero,BlackFriday,Pre-Launch
610,Adidas,Gazelle,InnovationX,Post-Launch
611,Amazon,Ring Camera,LocalTouchpoints,Pre-Launch
612,Google,Chromebook,GlobalCampaign,Pre-Launch
613,Nike,Air Jordan,CyberMonday,Pre-Launch
614,Adidas,Superstar,SummerSale,Launch
615,Samsung,Galaxy Tab,HolidaySpecial,Pre-Launch
616,Toyota,Tacoma,WinterWonders,Post-Launch
617,Samsung,Galaxy Buds,BlackFriday,Launch
618,Microsoft,Surface Pro,BlackFriday,Pre-Launch
619,Pepsi,Pepsi Wild Cherry,BackToSchool,Launch
620,Amazon,Halo Band,LoyaltyRewards,Pre-Launch
621,Pepsi,Pepsi Zero Sugar,EarthDay,Pre-Launch
622,Coca-Cola,Coca-Cola Vanilla,SpringBlast2025,Launch
623,Toyota,RAV4,WinterWonders,Post-Launch
624,Nike,Zoom Pegasus,DigitalTransformation,Pre-Launch
625,Microsoft,Surface Laptop,BlackFriday,Post-Launch
626,Coca-Cola,Coca-Cola Vanilla,BackToSchool,Post-Launch
627,Microsoft,Surface Go,InnovationX,Post-Launch
628,Microsoft,Surface Duo,BackToSchool,Pre-Launch
629,Microsoft,Surface Pro,CustomerFirst,Pre-Launch
630,Samsung,Neo QLED TV,SustainableFuture,Post-Launch
631,Amazon,Eero WiFi,GlobalCampaign,Pre-Launch
632,Apple,Vision Pro,LoyaltyRewards,Pre-Launch
633,Nike,Zoom Pegasus,WinterWonders,Post-Launch
634,Samsung,Galaxy S25,NewYearNewYou,Post-Launch
635,Microsoft,Xbox Series X,CyberMonday,Launch
636,Nike,Air Jordan,HolidaySpecial,Launch
637,Toyota,Highlander,ReferralBonus,Post-Launch
638,Pepsi,Diet Pepsi,LoyaltyRewards,Launch
639,Amazon,Echo Dot,CyberMonday,Pre-Launch
640,Google,Pixel Watch,WinterWonders,Pre-Launch
641,Microsoft,Xbox Elite Controller,ValentinesDeals,Launch
642,Pepsi,Pepsi Max,SummerSale,Launch
643,Pepsi,Diet Pepsi,GlobalCampaign,Pre-Launch
644,Coca-Cola,Diet Coke,LocalTouchpoints,Pre-Launch
645,Coca-Cola,Coca-Cola Vanilla,PowerRelease,Post-Launch
646,Pepsi,Diet Pepsi,ValentinesDeals,Post-Launch
647,Toyota,Sienna,SummerSale,Post-Launch
648,Google,Nest Thermostat,SummerDreams,Post-Launch
649,Apple,iPhone 15,BackToSchool,Pre-Launch
650,Apple,Apple Watch,LaunchWave,Launch
651,Pepsi,Pepsi Zero Sugar,SummerSale,Pre-Launch
652,Nike,Dri-FIT,WinterWonders,Post-Launch
653,Amazon,Kindle,BlackFriday,Pre-Launch
654,Samsung,Galaxy S25,InnovationX,Pre-Launch
655,Amazon,Eero WiFi,EarthDay,Pre-Launch
656,Adidas,Samba,GlobalCampaign,Pre-Launch
657,Pepsi,Pepsi Max,NextGeneration,Post-Launch
658,Nike,Zoom Pegasus,CustomerFirst,Post-Launch
659,Adidas,Ultraboost,FallCollection,Post-Launch
660,Samsung,Galaxy Z Fold,PowerRelease,Pre-Launch
661,Adidas,Gazelle,ValentinesDeals,Pre-Launch
662,Coca-Cola,Fanta,PowerRelease,Post-Launch
663,Pepsi,Pepsi Zero Sugar,SummerSale,Launch
664,Nike,React,BlackFriday,Pre-Launch
665,Pepsi,Pepsi Lime,EarthDay,Post-Launch
666,Coca-Cola,Fanta,HolidaySpecial,Pre-Launch
667,Adidas,Gazelle,WinterWonders,Launch
668,Nike,React,FallCollection,Pre-Launch
669,Amazon,Kindle,LaunchWave,Pre-Launch
670,Amazon,Ring Camera,EarthDay,Pre-Launch
671,Google,Pixel Buds,CyberMonday,Pre-Launch
672,Toyota,RAV4,BackToSchool,Launch
673,Apple,iMac,SummerDreams,Post-Launch
674,Microsoft,Xbox Series X,BackToSchool,Pre-Launch
675,Apple,AirPods Pro,FallCollection,Pre-Launch
676,Coca-Cola,Coca-Cola Vanilla,LoyaltyRewards,Post-Launch
677,Pepsi,Pepsi Zero Sugar,WinterWonders,Launch
678,Coca-Cola,Coke Zero,CyberMonday,Launch
679,Toyota,Tundra,LocalTouchpoints,Launch
680,Nike,Air Max,BackToSchool,Launch
681,Adidas,Gazelle,SummerDreams,Launch
682,Toyota,Tundra,ReferralBonus,Launch
683,Apple,iPad Air,HolidaySpecial,Launch
684,Samsung,Neo QLED TV,SpringBlast2025,Post-Launch
685,Adidas,Yeezy,HolidaySpecial,Post-Launch
686,Microsoft,Xbox Series X,LaunchWave,Launch
687,Adidas,Stan Smith,LocalTouchpoints,Launch
688,Apple,iPad Air,DigitalTransformation,Launch
689,Apple,MacBook Pro,ReferralBonus,Pre-Launch
690,Pepsi,Pepsi Zero Sugar,LaunchWave,Post-Launch
691,Toyota,Corolla,SustainableFuture,Launch
692,Microsoft,Surface Go,CyberMonday,Post-Launch
693,Microsoft,Xbox Elite Controller,FallCollection,Launch
694,Google,Pixel Watch,PowerRelease,Launch
695,Google,Pixel Watch,LoyaltyRewards,Launch
696,Nike,React,FallCollection,Launch
697,Amazon,Echo Dot,NextGeneration,Post-Launch
698,Pepsi,Pepsi Max,BlackFriday,Launch
699,Amazon,Eero WiFi,BlackFriday,Post-Launch
700,Amazon,Ring Camera,SummerSale,Pre-Launch
701,Adidas,Ultraboost,FallCollection,Launch
702,Microsoft,Xbox Elite Controller,LocalTouchpoints,Pre-Launch
703,Apple,AirPods Pro,EarthDay,Launch
704,Coca-Cola,Coke Zero,LoyaltyRewards,Post-Launch
705,Amazon,Echo Dot,EarthDay,Pre-Launch
706,Google,Pixel Buds,SustainableFuture,Pre-Launch
707,Toyota,Tacoma,FallCollection,Launch
708,Samsung,Galaxy Watch,EarthDay,Pre-Launch
709,Microsoft,Xbox Elite Controller,BackToSchool,Launch
710,Amazon,Ring Camera,SummerSale,Launch
711,Amazon,Fire TV,SummerSale,Pre-Launch
712,Apple,Apple Watch,NewYearNewYou,Post-Launch
713,Nike,Air Force 1,BackToSchool,Pre-Launch
714,Microsoft,Surface Pro,HolidaySpecial,Launch
715,Nike,Air Jordan,SpringBlast2025,Pre-Launch
716,Pepsi,Pepsi Wild Cherry,BlackFriday,Launch
717,Google,Nest Thermostat,PowerRelease,Pre-Launch
718,Adidas,Samba,PowerRelease,Post-Launch
719,Samsung,Galaxy Z Fold,GlobalCampaign,Post-Launch
720,Google,Pixel Tablet,SummerSale,Pre-Launch
721,Samsung,Neo QLED TV,EarthDay,Launch
722,Amazon,Halo Band,GlobalCampaign,Pre-Launch
723,Coca-Cola,Coca-Cola Vanilla,NewYearNewYou,Pre-Launch
724,Pepsi,Pepsi Zero Sugar,NewYearNewYou,Pre-Launch
725,Pepsi,Pepsi Wild Cherry,SummerDreams,Launch
726,Nike,Epic React,BackToSchool,Launch
727,Adidas,Yeezy,LocalTouchpoints,Pre-Launch
728,Coca-Cola,Fanta,SummerDreams,Post-Launch
729,Adidas,Superstar,PowerRelease,Pre-Launch
730,Coca-Cola,Fanta,GlobalCampaign,Post-Launch
731,Pepsi,Pepsi Lime,DigitalTransformation,Launch
732,Apple,AirPods Pro,LocalTouchpoints,Pre-Launch
733,Toyota,Prius,LocalTouchpoints,Launch
734,Microsoft,Xbox Elite Controller,LaunchWave,Post-Launch
735,Toyota,Prius,SustainableFuture,Launch
736,Toyota,Tacoma,ReferralBonus,Pre-Launch
737,Google,Chromebook,CustomerFirst,Pre-Launch
738,Pepsi,Pepsi Wild Cherry,NewYearNewYou,Pre-Launch
739,Adidas,Predator,SummerSale,Pre-Launch
740,Samsung,Galaxy S25,CustomerFirst,Pre-Launch
741,Microsoft,Xbox Series X,LocalTouchpoints,Pre-Launch
742,Apple,Mac Mini,GlobalCampaign,Pre-Launch
743,Nike,React,WinterWonders,Launch
744,Microsoft,Xbox Elite Controller,SustainableFuture,Launch
745,Apple,Apple Watch,NextGeneration,Post-Launch
746,Microsoft,Surface Laptop,LocalTouchpoints,Pre-Launch
747,Amazon,Eero WiFi,ReferralBonus,Pre-Launch
748,Samsung,Galaxy Z Fold,ReferralBonus,Launch
749,Coca-Cola,Coca-Cola Vanilla,LaunchWave,Launch
750,Amazon,Halo Band,CustomerFirst,Post-Launch
751,Toyota,Highlander,InnovationX,Pre-Launch
752,Amazon,Fire TV,GlobalCampaign,Pre-Launch
753,Samsung,Galaxy Z Fold,LoyaltyRewards,Post-Launch
754,Nike,Air Max,WinterWonders,Pre-Launch
755,Apple,Apple Watch,DigitalTransformation,Pre-Launch
756,Adidas,Superstar,LaunchWave,Pre-Launch
757,Adidas,Ultraboost,BackToSchool,Post-Launch
758,Microsoft,Xbox Elite Controller,GlobalCampaign,Post-Launch
759,Apple,Vision Pro,SummerDreams,Post-Launch
760,Adidas,Predator,ReferralBonus,Pre-Launch
761,Google,Pixel Buds,NextGeneration,Pre-Launch
762,Toyota,Prius,EarthDay,Post-Launch
763,Pepsi,Pepsi Max,ReferralBonus,Pre-Launch
764,Toyota,Camry,EarthDay,Launch
765,Apple,Vision Pro,BackToSchool,Launch
766,Samsung,Galaxy Tab,CyberMonday,Launch
767,Samsung,Galaxy Watch,CyberMonday,Launch
768,Microsoft,Surface Duo,LocalTouchpoints,Pre-Launch
769,Toyota,Tundra,CustomerFirst,Pre-Launch
770,Coca-Cola,Fanta,InnovationX,Launch
771,Coca-Cola,Sprite,PowerRelease,Pre-Launch
772,Coca-Cola,Diet Coke,InnovationX,Launch
773,Apple,iPhone 15,LoyaltyRewards,Launch
774,Toyota,Corolla,LocalTouchpoints,Post-Launch
775,Coca-Cola,Coke Zero,WinterWonders,Launch
776,Google,Nest Hub,LoyaltyRewards,Pre-Launch
777,Nike,Air Force 1,ReferralBonus,Post-Launch
778,Nike,Zoom Pegasus,BlackFriday,Post-Launch
779,Apple,Vision Pro,CyberMonday,Launch
780,Toyota,RAV4,NewYearNewYou,Pre-Launch
781,Toyota,RAV4,FallCollection,Post-Launch
782,Pepsi,Diet Pepsi,DigitalTransformation,Pre-Launch
783,Google,Pixel 8,SummerDreams,Launch
784,Toyota,Corolla,InnovationX,Launch
785,Apple,AirPods Pro,ValentinesDeals,Launch
786,Microsoft,Surface Pro,CyberMonday,Launch
787,Adidas,NMD,WinterWonders,Post-Launch
788,Toyota,Highlander,EarthDay,Launch
789,Toyota,Camry,SummerSale,Post-Launch
790,Toyota,Prius,BackToSchool,Pre-Launch
791,Samsung,Galaxy Watch,InnovationX,Pre-Launch
792,Samsung,Galaxy Z Fold,SummerSale,Launch
793,Apple,Vision Pro,BlackFriday,Launch
794,Coca-Cola,Fanta,FallCollection,Pre-Launch
795,Pepsi,Pepsi Zero Sugar,ValentinesDeals,Launch
796,Pepsi,Diet Pepsi,WinterWonders,Post-Launch
797,Samsung,Galaxy S25,LaunchWave,Pre-Launch
798,Amazon,Kindle,HolidaySpecial,Launch
799,Microsoft,Surface Duo,PowerRelease,Post-Launch
800,Pepsi,Pepsi Lime,DigitalTransformation,Pre-Launch
801,Coca-Cola,Diet Coke,GlobalCampaign,Launch
802,Pepsi,Crystal Pepsi,SummerSale,Post-Launch
803,Nike,React,CyberMonday,Launch
804,Amazon,Echo Dot,SummerDreams,Pre-Launch
805,Microsoft,Surface Go,EarthDay,Post-Launch
806,Coca-Cola,Fanta,LaunchWave,Launch
807,Apple,MacBook Pro,EarthDay,Post-Launch
808,Amazon,Kindle,BackToSchool,Post-Launch
809,Toyota,Highlander,WinterWonders,Pre-Launch
810,Samsung,Galaxy Z Fold,ValentinesDeals,Pre-Launch
811,Adidas,Yeezy,CyberMonday,Pre-Launch
812,Pepsi,Pepsi Max,ReferralBonus,Post-Launch
813,Toyota,Tundra,SummerDreams,Post-Launch
814,Adidas,Gazelle,HolidaySpecial,Pre-Launch
815,Adidas,Superstar,LoyaltyRewards,Launch
816,Google,Nest Thermostat,WinterWonders,Pre-Launch
817,Adidas,Stan Smith,BackToSchool,Post-Launch
818,Google,Chromebook,NextGeneration,Launch
819,Nike,Air Jordan,ValentinesDeals,Post-Launch
820,Pepsi,Pepsi Max,FallCollection,Post-Launch
821,Google,Nest Hub,BackToSchool,Pre-Launch
822,Samsung,Galaxy S25,NextGeneration,Post-Launch
823,Coca-Cola,Fanta,PowerRelease,Pre-Launch
824,Microsoft,Surface Go,LaunchWave,Pre-Launch
825,Nike,FlyKnit,LaunchWave,Post-Launch
826,Toyota,Prius,DigitalTransformation,Post-Launch
827,Amazon,Ring Camera,HolidaySpecial,Post-Launch
828,Pepsi,Crystal Pepsi,WinterWonders,Pre-Launch
829,Samsung,Neo QLED TV,LoyaltyRewards,Post-Launch
830,Amazon,Echo Dot,WinterWonders,Pre-Launch
831,Coca-Cola,Sprite,SustainableFuture,Pre-Launch
832,Google,Pixel Watch,ReferralBonus,Post-Launch
833,Toyota,Highlander,NextGeneration,Launch
834,Pepsi,Pepsi Wild Cherry,LaunchWave,Pre-Launch
835,Adidas,Yeezy,LaunchWave,Pre-Launch
836,Adidas,Samba,LoyaltyRewards,Pre-Launch
837,Google,Nest Thermostat,NewYearNewYou,Launch
838,Google,Pixel 8,ValentinesDeals,Post-Launch
839,Amazon,Fire Tablet,GlobalCampaign,Launch
840,Nike,Air Jordan,WinterWonders,Post-Launch
841,Coca-Cola,Sprite,BackToSchool,Pre-Launch
842,Amazon,Eero WiFi,FallCollection,Launch
843,Adidas,NMD,DigitalTransformation,Launch
844,Samsung,Galaxy Watch,SummerDreams,Launch
845,Nike,Zoom Pegasus,HolidaySpecial,Pre-Launch
846,Apple,iPad Air,FallCollection,Post-Launch
847,Nike,Epic React,BlackFriday,Launch
848,Adidas,NMD,EarthDay,Pre-Launch
849,Google,Chromebook,HolidaySpecial,Launch
850,Pepsi,Pepsi Wild Cherry,EarthDay,Pre-Launch
851,Apple,MacBook Pro,LoyaltyRewards,Post-Launch
852,Amazon,Fire Tablet,SummerSale,Launch
853,Samsung,Galaxy Z Fold,FallCollection,Post-Launch
854,Microsoft,Surface Laptop,InnovationX,Launch
855,Nike,FlyKnit,CustomerFirst,Launch
856,Toyota,Tundra,SummerSale,Launch
857,Adidas,Samba,PowerRelease,Launch
858,Samsung,Galaxy Buds,GlobalCampaign,Launch
859,Apple,MacBook Pro,EarthDay,Launch
860,Google,Pixel Buds,LocalTouchpoints,Pre-Launch
861,Toyota,Prius,CyberMonday,Pre-Launch
862,Adidas,Superstar,BackToSchool,Launch
863,Apple,Apple Watch,PowerRelease,Pre-Launch
864,Toyota,Tundra,InnovationX,Post-Launch
865,Nike,React,BackToSchool,Post-Launch
866,Samsung,Galaxy S25,FallCollection,Post-Launch
867,Coca-Cola,Sprite,DigitalTransformation,Launch
868,Coca-Cola,Sprite,SummerDreams,Launch
869,Coca-Cola,Coke Zero,WinterWonders,Pre-Launch
870,Nike,Epic React,GlobalCampaign,Pre-Launch
871,Coca-Cola,Coke Zero,ValentinesDeals,Pre-Launch
872,Pepsi,Diet Pepsi,BlackFriday,Post-Launch
873,Adidas,Superstar,SustainableFuture,Launch
874,Nike,Dri-FIT,NextGeneration,Post-Launch
875,Toyota,Highlander,SustainableFuture,Launch
876,Adidas,Samba,FallCollection,Pre-Launch
877,Toyota,Camry,WinterWonders,Launch
878,Adidas,Superstar,FallCollection,Pre-Launch
879,Adidas,Yeezy,CustomerFirst,Pre-Launch
880,Pepsi,Pepsi Zero Sugar,SummerDreams,Launch
881,Pepsi,Diet Pepsi,CyberMonday,Post-Launch
882,Pepsi,Pepsi Zero Sugar,CustomerFirst,Pre-Launch
883,Nike,Air Max,LoyaltyRewards,Post-Launch
884,Google,Pixel Buds,HolidaySpecial,Pre-Launch
885,Amazon,Ring Camera,LoyaltyRewards,Post-Launch
886,Google,Nest Thermostat,CyberMonday,Pre-Launch
887,Nike,Epic React,NextGeneration,Pre-Launch
888,Apple,iPad Air,LoyaltyRewards,Pre-Launch
889,Adidas,Predator,DigitalTransformation,Post-Launch
890,Google,Nest Hub,ReferralBonus,Pre-Launch
891,Samsung,Galaxy Tab,BackToSchool,Launch
892,Adidas,Superstar,EarthDay,Pre-Launch
893,Pepsi,Pepsi Zero Sugar,ValentinesDeals,Pre-Launch
894,Apple,iPhone 15,GlobalCampaign,Pre-Launch
895,Toyota,Tundra,CustomerFirst,Launch
896,Google,Nest Hub,WinterWonders,Launch
897,Pepsi,Pepsi Lime,CyberMonday,Pre-Launch
898,Nike,Epic React,HolidaySpecial,Post-Launch
899,Nike,Air Max,SummerDreams,Post-Launch
900,Google,Pixel Buds,SummerDreams,Post-Launch
901,Toyota,Highlander,SummerSale,Launch
902,Coca-Cola,Coke Zero,BackToSchool,Pre-Launch
903,Toyota,Sienna,CyberMonday,Post-Launch
904,Google,Nest Hub,DigitalTransformation,Post-Launch
905,Samsung,Galaxy S25,BlackFriday,Post-Launch
906,Pepsi,Pepsi Lime,InnovationX,Post-Launch
907,Adidas,Stan Smith,LoyaltyRewards,Post-Launch
908,Adidas,Stan Smith,NewYearNewYou,Post-Launch
909,Amazon,Kindle,GlobalCampaign,Launch
910,Amazon,Halo Band,BlackFriday,Pre-Launch
911,Adidas,NMD,InnovationX,Pre-Launch
912,Google,Chromebook,InnovationX,Launch
913,Pepsi,Pepsi Wild Cherry,DigitalTransformation,Post-Launch
914,Amazon,Fire TV,DigitalTransformation,Launch
915,Samsung,Galaxy Buds,SummerSale,Launch
916,Nike,Dri-FIT,SummerSale,Launch
917,Nike,React,DigitalTransformation,Post-Launch
918,Adidas,Samba,WinterWonders,Pre-Launch
919,Samsung,Galaxy Watch,DigitalTransformation,Launch
920,Toyota,Highlander,NextGeneration,Post-Launch
921,Samsung,Galaxy Watch,EarthDay,Launch
922,Nike,Air Max,LocalTouchpoints,Post-Launch
923,Amazon,Kindle,SustainableFuture,Launch
924,Toyota,Corolla,WinterWonders,Launch
925,Pepsi,Pepsi Lime,HolidaySpecial,Post-Launch
926,Coca-Cola,Coke Zero,InnovationX,Post-Launch
927,Apple,iPhone 15,CyberMonday,Post-Launch
928,Microsoft,Surface Duo,NextGeneration,Pre-Launch
929,Coca-Cola,Fanta,CustomerFirst,Launch
930,Samsung,Galaxy Z Fold,BlackFriday,Post-Launch
931,Microsoft,Surface Duo,ReferralBonus,Launch
932,Google,Pixel Buds,NewYearNewYou,Launch
933,Pepsi,Pepsi Lime,CustomerFirst,Launch
934,Adidas,Predator,WinterWonders,Launch
935,Nike,Epic React,ReferralBonus,Pre-Launch
936,Apple,Apple Watch,BackToSchool,Launch
937,Toyota,Highlander,PowerRelease,Post-Launch
938,Samsung,Galaxy Z Fold,DigitalTransformation,Launch
939,Toyota,Sienna,ValentinesDeals,Pre-Launch
940,Amazon,Ring Camera,BackToSchool,Post-Launch
941,Apple,iMac,ReferralBonus,Launch
942,Nike,React,CustomerFirst,Launch
943,Coca-Cola,Coca-Cola Vanilla,DigitalTransformation,Pre-Launch
944,Adidas,Superstar,CyberMonday,Pre-Launch
945,Adidas,NMD,LocalTouchpoints,Pre-Launch
946,Google,Nest Thermostat,EarthDay,Post-Launch
947,Adidas,NMD,LoyaltyRewards,Launch
948,Google,Pixel Watch,InnovationX,Launch
949,Toyota,RAV4,FallCollection,Launch
950,Nike,Epic React,NextGeneration,Post-Launch
951,Pepsi,Crystal Pepsi,EarthDay,Pre-Launch
952,Amazon,Kindle,FallCollection,Post-Launch
953,Google,Nest Hub,PowerRelease,Launch
954,Samsung,Galaxy S25,LaunchWave,Launch
955,Microsoft,Surface Duo,CyberMonday,Launch
956,Adidas,Stan Smith,NewYearNewYou,Launch
957,Google,Nest Hub,HolidaySpecial,Launch
958,Google,Pixel Buds,NextGeneration,Launch
959,Apple,AirPods Pro,SummerDreams,Pre-Launch
960,Amazon,Fire TV,WinterWonders,Post-Launch
961,Google,Nest Thermostat,ReferralBonus,Pre-Launch
962,Google,Pixel 8,LoyaltyRewards,Post-Launch
963,Pepsi,Pepsi Max,SustainableFuture,Launch
964,Pepsi,Crystal Pepsi,LoyaltyRewards,Pre-Launch
965,Toyota,Tacoma,DigitalTransformation,Launch
966,Amazon,Ring Camera,DigitalTransformation,Post-Launch
967,Samsung,Galaxy Buds,WinterWonders,Post-Launch
968,Samsung,Galaxy Watch,NextGeneration,Post-Launch
969,Microsoft,Surface Laptop,DigitalTransformation,Post-Launch
970,Microsoft,Xbox Series X,CustomerFirst,Launch
971,Amazon,Ring Camera,GlobalCampaign,Post-Launch
972,Coca-Cola,Coca-Cola Cherry,GlobalCampaign,Post-Launch
973,Samsung,Galaxy Tab,DigitalTransformation,Pre-Launch
974,Amazon,Ring Camera,ValentinesDeals,Launch
975,Coca-Cola,Coca-Cola Vanilla,CyberMonday,Post-Launch
976,Toyota,Highlander,DigitalTransformation,Post-Launch
